Time,Volume,BidAsk,Open,High,Low,Close
2023-01-06 13:56:00,1376,171,11066.5,11072.75,11066.5,11071.25
2023-01-06 13:58:00,2140,580,11071.25,11076.25,11065.5,11072.5
2023-01-06 14:00:00,3564,224,11072.75,11083.25,11071.5,11077.5
2023-01-06 14:02:00,1466,-123,11077.0,11078.25,11070.75,11077.75
2023-01-06 14:04:00,1544,87,11077.25,11081.25,11075.5,11079.5
2023-01-06 14:06:00,1054,-163,11079.0,11081.25,11075.5,11076.5
2023-01-06 14:08:00,1616,20,11076.5,11084.0,11070.0,11083.5
2023-01-06 14:10:00,2458,232,11083.25,11095.25,11081.5,11093.5
2023-01-06 14:12:00,4102,367,11093.75,11108.5,11093.0,11103.0
2023-01-06 14:14:00,1659,-16,11103.0,11106.5,11099.0,11104.25
2023-01-06 14:16:00,1374,-6,11104.25,11105.75,11099.5,11103.25
2023-01-06 14:18:00,1685,74,11103.75,11111.75,11102.5,11107.5
2023-01-06 14:20:00,3701,159,11107.5,11125.25,11106.75,11123.0
2023-01-06 14:22:00,2505,-10,11123.0,11124.5,11118.25,11120.75
2023-01-06 14:24:00,1588,-194,11120.25,11124.5,11118.25,11121.25
2023-01-06 14:26:00,2004,-334,11121.25,11122.5,11107.5,11109.5
2023-01-06 14:28:00,1735,-163,11109.75,11113.75,11103.25,11107.5
2023-01-06 14:30:00,1365,-71,11107.5,11111.25,11105.25,11108.75
2023-01-06 14:32:00,1350,63,11108.5,11115.25,11106.5,11114.25
2023-01-06 14:34:00,1231,-98,11114.5,11115.0,11104.75,11108.5
2023-01-06 14:36:00,944,82,11109.0,11115.0,11107.5,11113.75
2023-01-06 14:38:00,2038,213,11113.5,11126.25,11113.0,11120.75
2023-01-06 14:40:00,1361,-126,11120.75,11122.0,11111.0,11119.75
2023-01-06 14:42:00,906,67,11120.25,11123.5,11116.25,11122.0
2023-01-06 14:44:00,1487,27,11122.25,11126.0,11117.0,11118.0
2023-01-06 14:46:00,1845,-139,11118.0,11123.25,11110.5,11118.0
2023-01-06 14:48:00,1120,65,11118.0,11125.75,11116.25,11125.0
2023-01-06 14:50:00,2230,370,11125.0,11137.25,11121.25,11135.75
2023-01-06 14:52:00,2365,-3,11136.0,11142.0,11133.0,11141.5
2023-01-06 14:54:00,2589,67,11141.25,11149.25,11141.0,11146.75
2023-01-06 14:56:00,1916,-58,11146.75,11146.75,11138.25,11139.0
2023-01-06 14:58:00,1460,35,11139.0,11143.75,11138.25,11138.5
2023-01-06 15:00:00,2886,163,11138.75,11150.5,11138.25,11148.75
2023-01-06 15:02:00,2539,225,11149.0,11161.0,11146.0,11157.25
2023-01-06 15:04:00,2674,1,11157.75,11165.75,11153.25,11161.5
2023-01-06 15:06:00,1853,-55,11161.0,11163.0,11154.25,11157.75
2023-01-06 15:08:00,1335,-45,11158.0,11163.0,11156.5,11160.75
2023-01-06 15:10:00,1738,-429,11160.5,11162.0,11147.25,11148.25
2023-01-06 15:12:00,2113,86,11148.5,11154.75,11143.25,11152.75
2023-01-06 15:14:00,1907,290,11152.5,11163.75,11148.5,11163.0
2023-01-06 15:16:00,1309,-171,11163.25,11163.75,11153.5,11157.0
2023-01-06 15:18:00,1613,48,11156.5,11156.5,11144.5,11149.5
2023-01-06 15:20:00,2490,-335,11149.5,11150.0,11132.25,11136.5
2023-01-06 15:22:00,2115,207,11136.25,11144.75,11133.5,11141.25
2023-01-06 15:24:00,1378,50,11140.5,11144.0,11136.25,11137.0
2023-01-06 15:26:00,1835,-75,11136.5,11138.0,11129.5,11132.25
2023-01-06 15:28:00,1414,199,11132.5,11139.0,11130.25,11133.25
2023-01-06 15:30:00,2331,286,11133.0,11151.25,11133.0,11149.25
2023-01-06 15:32:00,2309,-58,11149.25,11153.5,11141.0,11145.0
2023-01-06 15:34:00,1768,215,11145.0,11151.25,11142.5,11149.25
2023-01-06 15:36:00,1818,-82,11149.5,11149.75,11139.0,11143.0
2023-01-06 15:38:00,1468,45,11143.0,11145.0,11135.5,11144.25
2023-01-06 15:40:00,1544,44,11144.0,11149.75,11141.5,11149.0
2023-01-06 15:42:00,1585,-10,11149.0,11151.25,11143.0,11143.75
2023-01-06 15:44:00,1486,-70,11144.0,11151.25,11142.0,11150.5
2023-01-06 15:46:00,1798,-201,11150.75,11151.75,11141.25,11144.5
2023-01-06 15:48:00,2114,-225,11144.5,11144.5,11130.75,11131.25
2023-01-06 15:50:00,4809,-266,11131.75,11133.75,11112.25,11118.75
2023-01-06 15:52:00,2790,248,11118.5,11125.25,11116.0,11120.0
2023-01-06 15:54:00,6277,-498,11119.25,11128.75,11107.25,11114.5
2023-01-06 15:56:00,4234,-68,11114.75,11117.25,11106.5,11111.0
2023-01-06 15:58:00,13560,-101,11110.75,11119.75,11107.25,11114.75
2023-01-06 16:00:00,5997,379,11114.5,11120.0,11105.0,11112.75
2023-01-06 16:02:00,1240,-63,11113.25,11115.5,11105.0,11106.0
2023-01-06 16:04:00,2142,35,11106.0,11106.25,11093.75,11100.75
2023-01-06 16:06:00,1333,123,11101.0,11108.5,11100.5,11104.75
2023-01-06 16:08:00,677,117,11105.0,11107.25,11103.0,11106.75
2023-01-06 16:10:00,703,-68,11106.5,11107.5,11101.25,11101.25
2023-01-06 16:12:00,834,201,11101.5,11107.25,11101.5,11103.5
2023-01-06 16:14:00,428,-33,11102.75,11105.25,11101.25,11104.0
2023-01-06 16:16:00,378,84,11104.0,11109.25,11104.0,11106.25
2023-01-06 16:18:00,163,15,11106.25,11107.25,11102.75,11104.25
2023-01-06 16:20:00,126,-7,11104.5,11105.5,11103.75,11104.25
2023-01-06 16:22:00,122,36,11104.25,11106.5,11103.5,11106.0
2023-01-06 16:24:00,171,-38,11105.25,11107.0,11102.0,11103.0
2023-01-06 16:26:00,64,-3,11102.75,11105.5,11102.75,11104.5
2023-01-06 16:28:00,113,-17,11104.5,11105.5,11103.0,11104.0
2023-01-06 16:30:00,121,17,11104.75,11105.25,11102.5,11104.75
2023-01-06 16:32:00,160,27,11104.5,11105.0,11101.0,11103.75
2023-01-06 16:34:00,113,17,11104.25,11105.75,11104.0,11104.75
2023-01-06 16:36:00,143,-47,11104.5,11105.25,11103.75,11105.0
2023-01-06 16:38:00,222,114,11104.75,11108.75,11104.25,11105.0
2023-01-06 16:40:00,225,77,11104.5,11110.0,11103.25,11108.5
2023-01-06 16:42:00,138,18,11109.25,11109.75,11107.25,11109.5
2023-01-06 16:44:00,196,-86,11109.25,11109.75,11106.5,11107.25
2023-01-06 16:46:00,137,-68,11107.25,11107.25,11103.75,11104.75
2023-01-06 16:48:00,87,-12,11105.25,11107.0,11104.5,11105.75
2023-01-06 16:50:00,223,68,11106.5,11109.5,11104.5,11108.25
2023-01-06 16:52:00,115,2,11107.75,11108.5,11105.25,11107.75
2023-01-06 16:54:00,135,30,11107.75,11107.75,11104.25,11106.75
2023-01-06 16:56:00,152,21,11107.0,11109.25,11104.75,11109.25
2023-01-06 16:58:00,313,38,11108.75,11110.0,11104.75,11108.75
2023-01-06 22:52:00,1,0,11108.75,11108.75,11108.75,11108.75
